"","Line0000Point0002.Raw","Line0000Point0002.Defl","Line0000Point0002.Amp","Line0000Point0002.Phase","Line0000Point0002.Phas2","Line0000Point0002.Freq","Line0000Point0002.ZSnsr","Line0000Point0002.Bias"
"15668",-1.22873950658686e-06,8.35063787008039e-08,5.52132159437058e-11,52.5067939758301,52.5743865966797,1752813.25,-1.2289572168811e-06,-0.999999940395355
"15669",-1.22912376809836e-06,8.3311100240735e-08,5.57527600475449e-11,51.8260078430176,57.2455291748047,1752813.125,-1.22899632515328e-06,-0.999999940395355
"15670",-1.22895801268896e-06,8.32328126421089e-08,5.79109295240077e-11,51.8528060913086,50.6107292175293,1752813.25,-1.22901246868423e-06,-0.999999940395355
"15671",-1.22909432320739e-06,8.33191009519396e-08,5.77310838023593e-11,54.9335060119629,52.1726760864258,1752813.25,-1.22900451060559e-06,-0.999999940395355
"15672",-1.22900451060559e-06,8.3396898276078e-08,5.55729108564496e-11,53.378490447998,51.1161880493164,1752813.5,-1.22897608889616e-06,-0.999999940395355
"15673",-1.22897188248317e-06,8.33389890431135e-08,5.64721498730325e-11,52.7448883056641,53.1835060119629,1752813.5,-1.22893698062398e-06,-0.999999940395355
"15674",-1.22873325381079e-06,8.31961841640805e-08,5.16162633468209e-11,52.6774673461914,47.7410049438477,1752813.875,-1.22890310194634e-06,-0.999999940395355
"15675",-1.22884637221432e-06,8.32516988680254e-08,5.3954282014379e-11,52.7681503295898,53.0399322509766,1752814.25,-1.22888582154701e-06,-0.999999940395355
"15676",-1.22888354781026e-06,8.34809696925731e-08,5.32348921888914e-11,49.3757972717285,52.0848731994629,1752814.5,-1.22888559417333e-06,-0.999999940395355
"15677",-1.2288526249904e-06,8.35774898177988e-08,5.57527600475449e-11,53.0795440673828,51.8552742004395,1752814.625,-1.22889173326257e-06,-0.999999940395355
"15678",-1.22893163734261e-06,8.3431551445301e-08,5.16162633468209e-11,54.4483489990234,51.3996658325195,1752814.625,-1.22888809528376e-06,-0.999999940395355
"15679",-1.22900758015021e-06,8.32565731911927e-08,4.92782446792628e-11,53.386344909668,53.746898651123,1752815,-1.22885921882698e-06,-0.999999940395355
"15680",-1.22885410291929e-06,8.31969231285257e-08,5.53930651348011e-11,54.4226417541504,50.3010749816895,1752815.5,-1.22879828268196e-06,-0.999999940395355
"15681",-1.22877202102245e-06,8.3248153259774e-08,5.71915396985201e-11,51.2331085205078,50.0986022949219,1752815.75,-1.2287136996747e-06,-0.999999940395355
"15682",-1.22841720440192e-06,8.32580582255105e-08,6.00691024699174e-11,52.6036529541016,52.4680862426758,1752815.75,-1.2286257060623e-06,-0.999999940395355
"15683",-1.22865890261892e-06,8.3279587670404e-08,5.77310838023593e-11,57.3975982666016,54.9706497192383,1752815.375,-1.22855408335454e-06,-0.999999940395355
"15684",-1.2283164778637e-06,8.33733864169517e-08,5.64721498730325e-11,53.4976234436035,57.2821769714355,1752815.5,-1.22851020023518e-06,-0.999999940395355
"15685",-1.22856897633028e-06,8.34765145896199e-08,5.73713888896155e-11,58.2649192810059,53.2351760864258,1752815.75,-1.2284961030673e-06,-0.999999940395355
"15686",-1.22846211070282e-06,8.33912920938928e-08,5.8990014262239e-11,56.4243659973145,48.2506866455078,1752815.75,-1.22850451589329e-06,-0.999999940395355
"15687",-1.22878907404811e-06,8.3256736616022e-08,5.68318447857763e-11,49.4827651977539,49.4555778503418,1752816,-1.22852770800819e-06,-0.999999940395355
"15688",-1.22823894344037e-06,8.33289206525478e-08,5.91698634533344e-11,46.6919593811035,53.547233581543,1752816,-1.22856363304891e-06,-0.999999940395355
"15689",-1.22859069051628e-06,8.35505957752503e-08,5.70116905074247e-11,49.9574966430664,56.2665023803711,1752815.75,-1.22861251838913e-06,-0.999999940395355
"15690",-1.22869766983058e-06,8.35826909906245e-08,5.61124549602887e-11,52.1597366333008,56.6265411376953,1752815.75,-1.22866299534508e-06,-0.999999940395355
"15691",-1.22887888664991e-06,8.3346826329489e-08,5.64721498730325e-11,53.8928756713867,52.0427742004395,1752815.5,-1.22869346341759e-06,-0.999999940395355
